x,intensity
7.101775705814361572e-02,-2.138018608093261719e-04
7.126782089471817017e-02,-2.138763666152954102e-04
7.151788473129272461e-02,-2.138465642929077148e-04
7.176794856786727905e-02,-2.139210700988769531e-04
7.201800495386123657e-02,-2.138912677764892578e-04
7.226806879043579102e-02,-2.139061689376831055e-04
7.251813262701034546e-02,-2.139955759048461914e-04
7.276819646358489990e-02,-2.139955759048461914e-04
7.301826030015945435e-02,-2.140253782272338867e-04
7.326831668615341187e-02,-2.139508724212646484e-04
7.351838052272796631e-02,-2.140849828720092773e-04
7.376844435930252075e-02,-2.141147851943969727e-04
7.401850819587707520e-02,-2.141743898391723633e-04
7.426857203245162964e-02,-2.141743898391723633e-04
7.451863586902618408e-02,-2.141296863555908203e-04
7.476869225502014160e-02,-2.141892910003662109e-04
7.501875609159469604e-02,-2.142339944839477539e-04
7.526881992816925049e-02,-2.143234014511108398e-04
7.551888376474380493e-02,-2.143234014511108398e-04
7.576894760131835938e-02,-2.144128084182739258e-04
7.601901143789291382e-02,-2.143979072570800781e-04
7.626906782388687134e-02,-2.143383026123046875e-04
7.651913166046142578e-02,-2.145022153854370117e-04
7.676919549703598022e-02,-2.145320177078247070e-04
7.701925933361053467e-02,-2.146214246749877930e-04
7.726932317018508911e-02,-2.145469188690185547e-04
7.751938700675964355e-02,-2.146363258361816406e-04
7.776944339275360107e-02,-2.147406339645385742e-04
7.801950722932815552e-02,-2.147704362869262695e-04
7.826957106590270996e-02,-2.148002386093139648e-04
7.851963490247726440e-02,-2.148896455764770508e-04
7.876969873905181885e-02,-2.148896455764770508e-04
7.901975512504577637e-02,-2.149641513824462891e-04
7.926981896162033081e-02,-2.149790525436401367e-04
7.951988279819488525e-02,-2.151280641555786133e-04
7.976994663476943970e-02,-2.150684595108032227e-04
8.002001047134399414e-02,-2.151727676391601562e-04
8.027007430791854858e-02,-2.153068780899047852e-04
8.052013069391250610e-02,-2.153068780899047852e-04
8.077019453048706055e-02,-2.154111862182617188e-04
8.102025836706161499e-02,-2.155154943466186523e-04
8.127032220363616943e-02,-2.155154943466186523e-04
8.152038604021072388e-02,-2.156049013137817383e-04
8.177044987678527832e-02,-2.156645059585571289e-04
8.202050626277923584e-02,-2.156347036361694336e-04
8.227057009935379028e-02,-2.158433198928833008e-04
8.252063393592834473e-02,-2.158135175704956055e-04
8.277069777250289917e-02,-2.159923315048217773e-04
8.302076160907745361e-02,-2.159923315048217773e-04
8.327081799507141113e-02,-2.160370349884033203e-04
8.352088183164596558e-02,-2.162307500839233398e-04
8.377094566822052002e-02,-2.162009477615356445e-04
8.402100950479507446e-02,-2.163648605346679688e-04
8.427107334136962891e-02,-2.164095640182495117e-04
8.452113717794418335e-02,-2.164989709854125977e-04
8.477119356393814087e-02,-2.165883779525756836e-04
8.502125740051269531e-02,-2.166181802749633789e-04
8.527132123708724976e-02,-2.166926860809326172e-04
8.552138507366180420e-02,-2.168267965316772461e-04
8.577144891023635864e-02,-2.169162034988403320e-04
8.602151274681091309e-02,-2.169013023376464844e-04
8.627156913280487061e-02,-2.170354127883911133e-04
8.652163296937942505e-02,-2.170950174331665039e-04
8.677169680595397949e-02,-2.172589302062988281e-04
8.702176064252853394e-02,-2.173036336898803711e-04
8.727182447910308838e-02,-2.173483371734619141e-04
8.752188086509704590e-02,-2.175271511077880859e-04
8.777194470167160034e-02,-2.176016569137573242e-04
8.802200853824615479e-02,-2.176761627197265625e-04
8.827207237482070923e-02,-2.177357673645019531e-04
8.852213621139526367e-02,-2.179294824600219727e-04
8.877220004796981812e-02,-2.179443836212158203e-04
8.902225643396377563e-02,-2.180933952331542969e-04
8.927232027053833008e-02,-2.181977033615112305e-04
8.952238410711288452e-02,-2.183020114898681641e-04
8.977244794368743896e-02,-2.183318138122558594e-04
9.002251178026199341e-02,-2.184659242630004883e-04
9.027257561683654785e-02,-2.186298370361328125e-04
9.052263200283050537e-02,-2.186745405197143555e-04
9.077269583940505981e-02,-2.187937498092651367e-04
9.102275967597961426e-02,-2.188533544540405273e-04
9.127282351255416870e-02,-2.189427614212036133e-04
9.152288734912872314e-02,-2.191066741943359375e-04
9.177294373512268066e-02,-2.192556858062744141e-04
9.202300757169723511e-02,-2.193450927734375000e-04
9.227307140827178955e-02,-2.194046974182128906e-04
9.252313524484634399e-02,-2.195388078689575195e-04
9.277319908142089844e-02,-2.196133136749267578e-04
9.302326291799545288e-02,-2.197772264480590820e-04
9.327331930398941040e-02,-2.198666334152221680e-04
9.352338314056396484e-02,-2.200305461883544922e-04
9.377344697713851929e-02,-2.200454473495483398e-04
9.402351081371307373e-02,-2.202540636062622070e-04
9.427357465028762817e-02,-2.203732728958129883e-04
9.452363848686218262e-02,-2.205073833465576172e-04
9.477369487285614014e-02,-2.206563949584960938e-04
9.502375870943069458e-02,-2.206712961196899414e-04
9.527382254600524902e-02,-2.208352088928222656e-04
9.552388638257980347e-02,-2.209544181823730469e-04
9.577395021915435791e-02,-2.210289239883422852e-04
9.602400660514831543e-02,-2.212971448898315430e-04
9.627407044172286987e-02,-2.214014530181884766e-04
9.652413427829742432e-02,-2.215355634689331055e-04
9.677419811487197876e-02,-2.216249704360961914e-04
9.702426195144653320e-02,-2.217441797256469727e-04
9.727432578802108765e-02,-2.218633890151977539e-04
9.752438217401504517e-02,-2.220124006271362305e-04
9.777444601058959961e-02,-2.221316099166870117e-04
9.802450984716415405e-02,-2.222359180450439453e-04
9.827457368373870850e-02,-2.224296331405639648e-04
9.852463752031326294e-02,-2.224743366241455078e-04
9.877470135688781738e-02,-2.226382493972778320e-04
9.902475774288177490e-02,-2.227723598480224609e-04
9.927482157945632935e-02,-2.229064702987670898e-04
9.952488541603088379e-02,-2.230852842330932617e-04
9.977494925260543823e-02,-2.232044935226440430e-04
1.000250130891799927e-01,-2.233088016510009766e-04
1.002750769257545471e-01,-2.234727144241333008e-04
1.005251333117485046e-01,-2.236217260360717773e-04
1.007751971483230591e-01,-2.237707376480102539e-04
1.010252609848976135e-01,-2.239197492599487305e-04
1.012753248214721680e-01,-2.240091562271118164e-04
1.015253886580467224e-01,-2.242773771286010742e-04
1.017754450440406799e-01,-2.242773771286010742e-04
1.020255088806152344e-01,-2.244561910629272461e-04
1.022755727171897888e-01,-2.246499061584472656e-04
1.025256365537643433e-01,-2.248138189315795898e-04
1.027757003903388977e-01,-2.249628305435180664e-04
1.030257642269134521e-01,-2.250820398330688477e-04
1.032758206129074097e-01,-2.251714468002319336e-04
1.035258844494819641e-01,-2.254098653793334961e-04
1.037759482860565186e-01,-2.255290746688842773e-04
1.040260121226310730e-01,-2.256631851196289062e-04
1.042760759592056274e-01,-2.257972955703735352e-04
1.045261397957801819e-01,-2.260059118270874023e-04
1.047761961817741394e-01,-2.261251211166381836e-04
1.050262600183486938e-01,-2.263188362121582031e-04
1.052763238549232483e-01,-2.264231443405151367e-04
1.055263876914978027e-01,-2.266019582748413086e-04
1.057764515280723572e-01,-2.267360687255859375e-04
1.060265079140663147e-01,-2.270042896270751953e-04
1.062765717506408691e-01,-2.271384000778198242e-04
1.065266355872154236e-01,-2.272725105285644531e-04
1.067766994237899780e-01,-2.274513244628906250e-04
1.070267632603645325e-01,-2.276003360748291016e-04
1.072768270969390869e-01,-2.277195453643798828e-04
1.075268834829330444e-01,-2.278089523315429688e-04
1.077769473195075989e-01,-2.280473709106445312e-04
1.080270111560821533e-01,-2.282410860061645508e-04
1.082770749926567078e-01,-2.283453941345214844e-04
1.085271388292312622e-01,-2.285391092300415039e-04
1.087772026658058167e-01,-2.287477254867553711e-04
1.090272590517997742e-01,-2.288967370986938477e-04
1.092773228883743286e-01,-2.289712429046630859e-04
1.095273867249488831e-01,-2.291500568389892578e-04
1.097774505615234375e-01,-2.293288707733154297e-04
1.100275143980979919e-01,-2.295225858688354492e-04
1.102775707840919495e-01,-2.297461032867431641e-04
1.105276346206665039e-01,-2.299100160598754883e-04
1.107776984572410583e-01,-2.300143241882324219e-04
1.110277622938156128e-01,-2.301484346389770508e-04
1.112778261303901672e-01,-2.304017543792724609e-04
1.115278899669647217e-01,-2.305805683135986328e-04
1.117779463529586792e-01,-2.308189868927001953e-04
1.120280101895332336e-01,-2.309232950210571289e-04
1.122780740261077881e-01,-2.310425043106079102e-04
1.125281378626823425e-01,-2.312809228897094727e-04
1.127782016992568970e-01,-2.313703298568725586e-04
1.130282655358314514e-01,-2.315789461135864258e-04
1.132783219218254089e-01,-2.318173646926879883e-04
1.135283857583999634e-01,-2.319067716598510742e-04
1.137784495949745178e-01,-2.320855855941772461e-04
1.140285134315490723e-01,-2.322494983673095703e-04
1.142785772681236267e-01,-2.325624227523803711e-04
1.145286336541175842e-01,-2.326518297195434570e-04
1.147786974906921387e-01,-2.328902482986450195e-04
1.150287613272666931e-01,-2.330094575881958008e-04
1.152788251638412476e-01,-2.332478761672973633e-04
1.155288890004158020e-01,-2.334117889404296875e-04
1.157789528369903564e-01,-2.335906028747558594e-04
1.160290092229843140e-01,-2.336949110031127930e-04
1.162790730595588684e-01,-2.339035272598266602e-04
1.165291368961334229e-01,-2.340972423553466797e-04
1.167792007327079773e-01,-2.342760562896728516e-04
1.170292645692825317e-01,-2.345293760299682617e-04
1.172793284058570862e-01,-2.346038818359375000e-04
1.175293847918510437e-01,-2.348273992538452148e-04
1.177794486284255981e-01,-2.350062131881713867e-04
1.180295124650001526e-01,-2.352148294448852539e-04
1.182795763015747070e-01,-2.354532480239868164e-04
1.185296401381492615e-01,-2.356320619583129883e-04
1.187797039747238159e-01,-2.357810735702514648e-04
1.190297603607177734e-01,-2.359300851821899414e-04
1.192798241972923279e-01,-2.362281084060668945e-04
1.195298880338668823e-01,-2.363473176956176758e-04
