x,intensity
5.251312828207052585e-02,2.575147251445430478e-221
5.276319079769942882e-02,4.508557874101366060e-221
5.301325331332833873e-02,7.891100533870719896e-221
5.326331582895724170e-02,1.380708029670855092e-220
5.351337834458615161e-02,2.415074161343359232e-220
5.376344086021506152e-02,4.223022927763432462e-220
5.401350337584396449e-02,7.382114112672561830e-220
5.426356589147287440e-02,1.290037741844919915e-219
5.451362840710178431e-02,2.253660152450382731e-219
5.476369092273068728e-02,3.935852214376996000e-219
5.501375343835959719e-02,6.871530644774275324e-219
5.526381595398850016e-02,1.199312997064603767e-218
5.551387846961741007e-02,2.092550466297668002e-218
5.576394098524631998e-02,3.649922889554434746e-218
5.601400350087522295e-02,6.364375369718591352e-218
5.626406601650413286e-02,1.109410397297267498e-217
5.651412853213303583e-02,1.933272288055752251e-217
5.676419104776194574e-02,3.367892094224993018e-217
5.701425356339085565e-02,5.865265286533843543e-217
5.726431607901975862e-02,1.021131093685705826e-216
5.751437859464866853e-02,1.777213856455810573e-216
5.776444111027757844e-02,3.092161937035457283e-216
5.801450362590648141e-02,5.378350716525568118e-216
5.826456614153539132e-02,9.351910828761528438e-216
5.851462865716429429e-02,1.625608439971518101e-215
5.876469117279320420e-02,2.824853200309814491e-215
5.901475368842211411e-02,4.907272467551365399e-215
5.926481620405101708e-02,8.522142871764875441e-215
5.951487871967992699e-02,1.479523269213820494e-214
5.976494123530883690e-02,2.567787850595732632e-214
6.001500375093773987e-02,4.455134605937428636e-214
6.026506626656664978e-02,7.727283956021584494e-214
6.051512878219555275e-02,1.339853342970211879e-213
6.076519129782446266e-02,2.322480134591413825e-213
6.101525381345337257e-02,4.024492321205138584e-213
6.126531632908227554e-02,6.971633527269878196e-213
6.151537884471118545e-02,1.207319869831165576e-212
6.176544136034008842e-02,2.090135773881588175e-212
6.201550387596899833e-02,3.617353910510282588e-212
6.226556639159790824e-02,6.258523039788807263e-212
6.251562890722681121e-02,1.082472974126891770e-211
6.276569142285572112e-02,1.871658546043772267e-211
6.301575393848463102e-02,3.235195528363136026e-211
6.326581645411354093e-02,5.590347419233806420e-211
6.351587896974243697e-02,9.656981876777061470e-211
6.376594148537134688e-02,1.667663361301774110e-210
6.401600400100025678e-02,2.878987052143129991e-210
6.426606651662916669e-02,4.968615496032427349e-210
6.451612903225807660e-02,8.572261698264373236e-210
6.476619154788697263e-02,1.478494816160837394e-209
6.501625406351588254e-02,2.549227209603658094e-209
6.526631657914479245e-02,4.394016047222135728e-209
6.551637909477370236e-02,7.571450480016692911e-209
6.576644161040261227e-02,1.304250128843528528e-208
6.601650412603150830e-02,2.245986000645126841e-208
6.626656664166041821e-02,3.866495921283098803e-208
6.651662915728932812e-02,6.654147488801792583e-208
6.676669167291823803e-02,1.144805333886487759e-207
6.701675418854714794e-02,1.968952417666385862e-207
6.726681670417605785e-02,3.385346706937849701e-207
6.751687921980495388e-02,5.818826940622328759e-207
6.776694173543386379e-02,9.998436308825844148e-207
6.801700425106277370e-02,1.717485518686583858e-206
6.826706676669168361e-02,2.949296527384663548e-206
6.851712928232059352e-02,5.063002610219564499e-206
6.876719179794948955e-02,8.688848393265355380e-206
6.901725431357839946e-02,1.490667024377744030e-205
6.926731682920730937e-02,2.556603775754869949e-205
6.951737934483621928e-02,4.383394561966383622e-205
